year,tm,player,age,g,mp,per,ts,3par,ftr,orb,drb,trb,ast,stl,blk,tov,usg,column_s,ows,dws,ws,ws_48,column_x,obpm,dbpm,bpm,vorp,ows_48,dws_48,shot,player_id,team_mar,team_mp,team_gm,year_3par,team_ts,tm_usg,tm_ts_w_o_plyr,reb_vers,defense,val_shot,offense,mpg_int,raw_spm,min,raw_contrib,tm_sum,tm_adj,bpm_2,stderr,contrib,vorp_2,reb_vers_2,val_shot_2,offense_2,defense_2,mpg,raw_obpm,contrib_2,tm_ortg,tm_sum_2,tm_adj_2,tm_drtg,obpm_2,ostderr,ocontrib,ovorp,dbpm_2,dstderr,dcontrib,dvorp,sum_spm,min_2,mpg_2,rempg,bpm_3,contrib_3,vorp_3,vorp_gm,o_bpm,ocontrib_2,ovorp_2,ovorp_gm,d_bpm,dcontrib_2,dvorp_2,dvorp_gm,production,prod_gm,exp_bpm,truetalentbpm,exp_min,truetalentvorp,truesalary,truetimevorp,adjusted_production,worp,o_worp,d_worp,adjusted_worp,estimated_position,bbref_pos,age_on_feb_1,yrs_experience,height,weight,rounded_position,rounded_age
1996,DAL,Jason Kidd,22,81,3034,17.8,0.468,0.306,0.256,6.5,13.3,9.6,41.5,2.9,0.6,18.6,24.3,,1.7,2.6,4.3,0.068,,2.3,0.4,2.7,3.6,0.027,0.041,19.8,kiddja01,-5.05,19930,82,0.2,0.507,345834,0.515,6.65,0.98,0.43,-4.24,1.12,4.51,0.761,3.43,3.3,-1.87,2.6,2.1,2.0,3.5,2.3,0.5,-0.1,0.5,0.6,3.7,2.8,-1.7,6.0,-1.6,-3.3,2.1,1.4,1.6,2.9,0.6,1.5,0.4,0.7,1.5,0.8,37.5,35.7,2.6,2.0,3.5,3.6,2.1,1.6,2.9,2.9,0.6,0.4,0.7,0.7,16800000,17000000,1.3,2.0,0.73,2.9,14000000,3.4,16100000,9.5,7.7,1.8,9.1,1.3,1.0,22.86,1,76,205,1,23
1996,SAS,David Robinson,30,82,3019,29.4,0.589,0.007,0.597,12.3,24.2,18.4,14.6,1.9,6.4,9.8,28.8,,11.1,7.2,18.3,0.29,,3.9,4.4,8.3,7.9,0.176,0.114,26.0,robinda01,6.38,19780,82,0.2,0.558,342046,0.548,3.1,2.81,0.06,0.57,1.05,7.53,0.763,5.74,-0.45,1.62,9.1,2.1,7.0,8.5,1.5,0.3,1.8,-0.2,0.5,4.0,3.0,2.3,1.4,0.3,4.1,4.3,1.4,3.3,4.5,4.9,1.5,3.7,4.0,-0.6,0.8,36.8,35.1,9.1,7.0,8.5,8.5,4.3,3.3,4.5,4.5,4.9,3.7,4.0,4.0,39100000,39100000,2.8,6.3,0.73,6.0,27800000,8.1,37200000,23.0,12.3,10.7,21.8,5.0,5.0,30.49,6,85,235,5,31
1996,ORL,Anfernee Hardaway,24,82,3015,24.6,0.605,0.233,0.477,5.1,8.5,6.8,32.2,2.9,1.0,13.5,25.5,,11.0,3.4,14.4,0.229,,6.1,0.0,6.1,6.1,0.175,0.054,22.1,hardaan01,5.65,19855,82,0.2,0.562,344730,0.552,3.46,1.19,0.45,0.6,1.04,6.29,0.759,4.78,6.11,0.13,6.4,2.1,4.9,6.4,1.3,0.6,3.5,0.4,0.5,6.3,4.8,5.2,5.8,0.1,0.4,6.4,1.4,4.8,6.1,0.1,1.5,0.0,0.3,6.3,0.8,36.8,35.1,6.4,4.9,6.4,6.4,6.4,4.8,6.1,6.1,0.1,0.0,0.3,0.3,29600000,29600000,2.7,4.7,0.73,4.9,22800000,6.1,28400000,17.3,16.6,0.7,16.5,1.8,1.0,24.54,2,79,195,2,25
1996,ATL,Grant Long,29,82,3008,16.2,0.546,0.103,0.402,9.4,22.1,15.5,9.7,1.9,0.9,13.7,17.1,,4.7,3.8,8.4,0.134,,0.3,1.1,1.4,2.6,0.074,0.06,14.8,longgr01,1.47,19730,82,0.2,0.534,339104,0.532,0.08,-0.12,-0.05,0.92,1.03,1.91,0.762,1.45,3.76,-0.4,1.5,2.1,1.1,2.7,0.1,0.3,-0.4,0.1,0.5,0.6,0.4,1.8,3.9,-0.3,-0.3,0.2,1.4,0.2,1.5,1.3,1.5,1.0,1.2,-1.1,0.8,36.7,35.0,1.5,1.1,2.7,2.7,0.2,0.2,1.5,1.5,1.3,1.0,1.2,1.2,13000000,13000000,2.1,1.8,0.73,2.7,13200000,2.5,12400000,7.2,3.9,3.3,6.9,3.6,4.0,29.89,7,80,225,4,30
1997,CHH,Glen Rice,29,79,3362,19.7,0.605,0.291,0.354,2.5,8.8,5.7,8.8,1.2,0.6,9.2,26.9,,9.6,1.2,10.8,0.154,,3.6,-2.5,1.1,2.6,0.137,0.017,24.4,ricegl01,2.37,19805,82,0.212,0.562,339315,0.548,-2.5,-1.27,0.07,2.85,1.65,0.73,0.849,0.62,0.29,0.51,1.2,2.0,1.1,2.8,-1.2,0.4,3.6,-0.2,0.9,3.5,3.0,4.6,2.6,0.6,-2.2,4.1,1.3,3.5,4.9,-2.8,1.5,-2.4,-2.2,6.9,0.8,42.6,40.5,1.2,1.1,2.8,2.9,4.1,3.5,4.9,5.1,-2.8,-2.4,-2.2,-2.2,13300000,13800000,3.4,2.2,0.73,3.0,14600000,2.3,11500000,7.4,13.3,-5.8,6.3,2.5,3.0,29.68,7,79,215,3,30
1997,GSW,Latrell Sprewell,26,80,3353,19.7,0.57,0.287,0.405,2.1,10.9,6.5,27.0,2.1,1.0,15.9,26.9,,7.0,1.1,8.1,0.115,,3.7,-1.3,2.4,3.7,0.1,0.015,22.6,sprewla01,-5.34,19905,82,0.212,0.543,335321,0.535,1.61,0.08,0.34,-0.21,1.58,3.05,0.842,2.57,-4.21,-0.44,2.6,2.0,2.2,3.9,0.0,0.5,2.2,0.1,0.8,3.6,3.1,0.5,-0.2,0.2,-5.8,3.8,1.3,3.2,4.6,-1.2,1.5,-1.0,-0.7,5.0,0.8,41.9,39.9,2.6,2.2,3.9,4.0,3.8,3.2,4.6,4.7,-1.2,-1.0,-0.7,-0.8,18400000,18800000,2.1,2.4,0.73,3.2,15300000,3.3,16000000,10.5,12.5,-2.0,9.0,1.4,2.0,26.4,4,77,190,1,26
1997,WSB,Juwan Howard,23,82,3324,16.1,0.529,0.002,0.296,7.2,15.6,11.5,15.2,1.5,0.5,14.2,23.4,,3.3,3.7,7.0,0.101,,0.0,0.6,0.6,2.2,0.048,0.053,20.1,howarju01,1.88,19855,82,0.212,0.54,339322,0.542,1.49,-0.94,-0.04,-1.8,1.42,0.17,0.837,0.14,0.49,0.35,0.5,2.0,0.4,2.1,0.6,0.2,-1.4,0.0,0.7,0.1,0.1,0.0,0.4,-0.1,1.8,0.0,1.3,0.0,1.4,0.5,1.5,0.4,0.7,-0.5,0.8,40.5,38.7,0.5,0.4,2.1,2.1,0.0,0.0,1.4,1.4,0.5,0.4,0.7,0.7,10500000,10500000,2.9,1.6,0.73,2.6,12700000,1.8,9200000.0,5.7,3.8,1.9,4.9,3.6,3.0,23.98,2,81,240,4,24
1997,TOR,Damon Stoudamire,23,81,3311,18.1,0.516,0.353,0.285,3.0,8.9,5.8,38.2,2.0,0.3,15.4,25.3,,5.8,1.8,7.6,0.11,,3.4,-2.0,1.4,2.8,0.084,0.026,21.4,stoudda01,-2.87,19830,82,0.212,0.521,336668,0.522,3.21,-0.42,0.47,-1.64,1.46,2.6,0.835,2.17,3.05,-1.3,1.3,2.0,1.1,2.8,0.8,0.5,2.1,0.1,0.8,4.3,3.6,-1.7,2.5,-0.9,-1.1,3.4,1.3,2.9,4.3,-2.1,1.5,-1.8,-1.5,5.6,0.8,40.9,39.0,1.3,1.1,2.8,2.8,3.4,2.9,4.3,4.3,-2.1,-1.8,-1.5,-1.5,13400000,13500000,2.3,1.7,0.73,2.7,13200000,2.4,11700000,7.5,11.6,-4.1,6.5,1.0,1.0,23.41,1,70,171,1,23
1997,SEA,Gary Payton,28,82,3213,21.8,0.545,0.256,0.24,4.0,10.2,7.1,33.8,3.3,0.3,11.6,26.4,,8.2,4.7,12.9,0.193,,5.0,0.4,5.4,6.0,0.123,0.07,23.3,paytoga01,7.47,19780,82,0.212,0.557,339541,0.561,3.57,1.21,0.34,-0.92,1.26,5.13,0.812,4.16,6.64,0.46,5.6,2.0,4.5,6.2,1.0,0.4,2.3,0.6,0.7,5.0,4.1,4.1,4.6,0.0,3.4,5.1,1.3,4.1,5.5,0.5,1.5,0.4,0.7,4.6,0.8,39.2,37.4,5.6,4.5,6.2,6.2,5.1,4.1,5.5,5.5,0.5,0.4,0.7,0.7,28600000,28600000,3.4,4.6,0.73,4.8,22500000,5.5,25700000,16.6,14.9,1.8,14.9,1.0,1.0,28.53,6,76,180,1,29
1997,NJN,Kendall Gill,28,82,3199,19.6,0.53,0.151,0.369,5.8,11.4,8.4,18.3,2.5,1.1,11.4,25.4,,6.6,2.2,8.8,0.132,,2.8,-0.1,2.7,3.8,0.099,0.033,22.5,gillke01,-4.22,19780,82,0.212,0.5,340401,0.491,1.36,0.63,0.16,0.79,1.24,4.02,0.809,3.25,-0.07,-1.0,3.0,2.0,2.4,4.1,0.5,0.4,2.1,0.3,0.6,3.9,3.1,-1.4,2.3,-0.8,-2.8,3.1,1.4,2.5,3.9,-0.1,1.5,0.0,0.2,3.1,0.8,39.0,37.2,3.0,2.4,4.1,4.1,3.1,2.5,3.9,3.9,-0.1,0.0,0.2,0.2,19200000,19200000,1.7,2.4,0.73,3.2,15400000,3.6,17300000,11.0,10.4,0.5,9.8,1.9,3.0,28.69,6,77,195,2,29
1997,CLE,Chris Mills,27,80,3167,14.1,0.544,0.246,0.234,4.8,15.8,10.2,11.3,1.6,1.2,10.9,17.5,,4.1,4.7,8.9,0.134,,0.0,1.6,1.7,2.9,0.062,0.072,15.6,millsch01,2.61,19855,82,0.212,0.531,337750,0.529,-0.63,-0.45,0.02,1.54,1.31,1.76,0.798,1.41,2.88,0.05,1.8,2.0,1.4,3.0,-0.6,0.3,0.7,0.0,0.7,1.1,0.9,-1.7,2.8,-1.0,4.4,0.1,1.4,0.1,1.5,1.7,1.5,1.3,1.6,-1.5,0.8,39.6,37.7,1.8,1.4,3.0,3.1,0.1,0.1,1.5,1.5,1.7,1.3,1.6,1.6,14600000,15000000,2.8,2.3,0.73,3.1,14800000,2.8,13400000,8.2,4.0,4.2,7.5,2.7,3.0,27.02,3,78,215,3,27
1997,PHI,Jerry Stackhouse,22,81,3166,14.1,0.524,0.261,0.51,5.2,6.4,5.8,13.5,1.5,1.4,16.5,25.6,,1.9,0.2,2.1,0.032,,0.1,-1.8,-1.8,0.2,0.029,0.003,21.4,stackje01,-6.02,19780,82,0.212,0.518,334947,0.517,-0.53,-0.47,0.05,-0.79,1.25,-0.54,0.8,-0.43,0.04,-1.45,-2.0,2.0,-1.6,0.0,0.1,0.3,-0.2,-0.1,0.7,0.8,0.6,-1.6,1.4,-0.6,-4.5,0.2,1.4,0.1,1.5,-2.2,1.5,-1.7,-1.5,2.3,0.8,39.1,37.2,-2.0,-1.6,0.0,0.0,0.2,0.1,1.5,1.5,-2.2,-1.7,-1.5,-1.5,1000000.0,1000000.0,1.5,-0.4,0.44,0.7,4100000.0,0.0,1000000.0,0.0,4.0,-4.0,0.0,2.3,2.0,22.24,1,78,218,2,22
1997,MIL,Vin Baker,25,78,3159,20.1,0.553,0.043,0.416,10.4,20.7,15.6,12.1,1.4,2.7,14.2,25.3,,4.9,3.4,8.3,0.127,,1.3,1.1,2.4,3.5,0.075,0.052,21.7,bakervi01,-1.59,19730,82,0.212,0.541,335176,0.537,1.47,0.1,-0.03,-0.88,1.41,2.1,0.801,1.68,-4.47,0.51,2.6,2.0,2.1,3.7,0.8,0.2,-0.6,-0.2,0.7,1.0,0.8,-0.3,-2.3,0.4,-1.3,1.4,1.4,1.1,2.5,1.2,1.5,1.0,1.2,0.2,0.8,40.5,38.5,2.6,2.1,3.7,3.9,1.4,1.1,2.5,2.6,1.2,1.0,1.2,1.3,17600000,18400000,2.4,2.5,0.73,3.3,15600000,3.3,16000000,10.0,6.7,3.2,9.0,4.4,4.0,25.19,3,83,232,4,25
1997,DET,Grant Hill,24,80,3147,25.5,0.556,0.026,0.503,5.0,23.1,14.2,36.0,2.6,1.3,14.4,28.3,,8.7,5.9,14.6,0.223,,4.5,3.1,7.5,7.5,0.133,0.09,24.2,hillgr01,6.38,19830,82,0.212,0.554,345427,0.553,6.9,0.86,0.35,-2.2,1.28,6.84,0.793,5.43,1.9,1.15,8.0,2.0,6.3,7.9,1.6,0.4,1.0,0.3,0.7,4.0,3.1,4.2,3.5,0.3,2.1,4.3,1.4,3.4,4.7,3.7,1.5,3.0,3.2,0.5,0.8,39.3,37.5,8.0,6.3,7.9,8.1,4.3,3.4,4.7,4.9,3.7,3.0,3.2,3.3,36600000,37400000,3.3,5.9,0.73,5.7,26600000,7.2,33500000,21.4,12.8,8.6,19.6,2.9,3.0,24.33,2,80,225,3,24
1997,CHH,Anthony Mason,30,73,3143,18.9,0.585,0.004,0.519,7.4,24.0,16.0,21.4,1.3,0.8,14.0,17.6,,8.0,3.3,11.4,0.173,,2.5,1.7,4.2,4.9,0.122,0.051,15.1,masonan01,2.37,19805,82,0.212,0.562,339315,0.558,4.08,-1.04,0.14,-0.74,1.69,3.99,0.793,3.17,0.29,0.51,4.5,2.0,3.6,5.2,1.0,0.3,-0.2,-0.1,0.9,1.9,1.5,4.6,2.6,0.6,-2.2,2.5,1.4,2.0,3.3,2.0,1.5,1.6,1.9,0.4,0.8,43.1,40.8,4.5,3.6,5.2,5.8,2.5,2.0,3.3,3.7,2.0,1.6,1.9,2.1,24100000,27000000,3.4,4.0,0.73,4.4,20500000,4.7,22100000,13.9,8.9,5.0,12.7,3.5,4.0,30.14,7,79,250,3,30
1997,ATL,Christian Laettner,27,82,3140,19.1,0.562,0.078,0.39,8.2,18.9,13.7,13.3,1.8,1.6,14.2,23.1,,6.1,5.4,11.6,0.177,,0.9,1.8,2.6,3.7,0.094,0.083,19.8,laettch01,6.22,19805,82,0.212,0.542,337896,0.538,1.31,0.02,0.02,-0.24,1.16,2.24,0.793,1.78,4.66,0.56,2.8,2.0,2.2,3.8,0.5,0.3,-0.1,0.0,0.6,1.3,1.0,2.0,4.1,-0.3,4.2,0.9,1.4,0.8,2.1,1.9,1.5,1.5,1.7,-0.9,0.8,38.3,36.5,2.8,2.2,3.8,3.8,0.9,0.8,2.1,2.1,1.9,1.5,1.7,1.7,18100000,18100000,3.1,2.9,0.73,3.6,17000000,3.5,16600000,10.3,5.7,4.6,9.4,4.3,4.0,27.46,4,83,235,4,28
1997,MIA,Tim Hardaway,30,81,3136,20.8,0.532,0.426,0.263,1.9,8.5,5.2,41.9,2.6,0.2,13.0,26.6,,7.9,5.0,12.9,0.198,,5.2,-0.2,5.0,5.5,0.121,0.077,23.1,hardati01,6.4,19805,82,0.212,0.546,334857,0.549,3.05,0.28,0.53,-0.76,1.21,3.77,0.792,2.99,1.07,1.32,5.1,2.0,4.0,5.6,0.6,0.6,3.6,0.3,0.6,5.7,4.5,0.3,2.4,-0.4,6.1,5.3,1.4,4.2,5.5,-0.2,1.5,-0.1,0.1,5.4,0.8,38.7,36.9,5.1,4.0,5.6,5.7,5.3,4.2,5.5,5.6,-0.2,-0.1,0.1,0.1,26200000,26500000,3.2,4.2,0.73,4.5,21200000,5.1,24100000,15.2,14.9,0.3,13.9,1.0,1.0,30.42,6,72,175,1,31
1997,MIN,Tom Gugliotta,27,81,3131,19.0,0.526,0.069,0.423,7.1,19.3,13.3,19.3,2.2,2.1,15.6,27.5,,2.6,4.2,6.7,0.103,,0.5,1.4,2.0,3.2,0.039,0.064,23.2,guglito01,-2.13,19780,82,0.212,0.533,338431,0.535,2.95,0.79,0.05,-2.41,1.2,2.52,0.791,2.0,0.01,-0.51,2.0,2.0,1.6,3.2,0.8,0.3,-1.0,0.1,0.6,0.8,0.7,-1.5,0.3,-0.4,-0.6,0.4,1.4,0.3,1.7,1.6,1.5,1.3,1.5,-1.2,0.8,38.7,36.8,2.0,1.6,3.2,3.2,0.4,0.3,1.7,1.7,1.6,1.3,1.5,1.5,15200000,15400000,1.9,2.0,0.73,2.9,13900000,2.9,14000000,8.6,4.5,4.0,7.8,3.9,4.0,27.12,4,82,240,4,27
1997,TOR,Doug Christie,26,81,3127,15.1,0.543,0.404,0.322,3.1,13.4,8.1,16.7,3.4,1.1,15.6,18.4,,3.3,3.6,7.0,0.107,,1.1,1.3,2.4,3.4,0.051,0.056,15.5,chrisdo01,-2.87,19830,82,0.212,0.521,336668,0.517,0.18,1.76,0.18,0.77,1.19,3.9,0.788,3.07,3.05,-1.3,2.6,2.0,2.0,3.6,-0.4,0.4,0.9,0.6,0.6,2.1,1.7,-1.7,2.5,-0.9,-1.1,1.2,1.4,0.9,2.3,1.4,1.5,1.1,1.3,-0.2,0.8,38.6,36.8,2.6,2.0,3.6,3.7,1.2,0.9,2.3,2.3,1.4,1.1,1.3,1.4,17300000,17500000,1.8,2.2,0.73,3.1,14800000,3.3,15900000,9.8,6.2,3.6,9.0,2.1,2.0,26.74,4,78,200,2,27
1997,SAC,Mitch Richmond,31,81,3125,21.6,0.578,0.302,0.337,2.2,9.8,6.0,20.6,2.0,0.6,11.6,29.4,,8.7,2.1,10.8,0.166,,4.8,-1.9,2.9,3.9,0.134,0.032,26.0,richmmi01,-4.12,19855,82,0.212,0.526,337310,0.509,0.24,-0.26,0.3,2.67,1.19,3.84,0.787,3.02,-2.36,-0.52,3.3,2.0,2.6,4.2,-0.4,0.5,4.8,0.1,0.6,5.7,4.5,-2.1,-0.1,-0.5,-2.0,5.2,1.4,4.1,5.5,-1.9,1.5,-1.5,-1.3,7.1,0.8,38.6,36.8,3.3,2.6,4.2,4.2,5.2,4.1,5.5,5.5,-1.9,-1.5,-1.3,-1.3,19800000,20000000,1.6,2.6,0.73,3.3,15800000,3.9,18300000,11.3,14.7,-3.4,10.4,1.9,2.0,31.59,8,77,215,2,32
1997,MIL,Glenn Robinson,24,80,3114,17.5,0.528,0.125,0.253,5.1,14.6,9.9,14.8,1.8,1.6,14.4,27.8,,2.0,2.7,4.7,0.072,,0.4,0.0,0.4,1.9,0.031,0.041,23.8,robingl01,-1.59,19730,82,0.212,0.541,335176,0.544,0.58,0.02,-0.02,-2.01,1.23,-0.18,0.789,-0.14,-4.47,0.51,0.3,2.0,0.3,1.8,0.0,0.2,-0.9,0.0,0.6,-0.1,0.0,-0.3,-2.3,0.4,-1.3,0.3,1.4,0.3,1.6,0.0,1.5,0.0,0.2,0.3,0.8,38.9,37.1,0.3,0.3,1.8,1.9,0.3,0.3,1.6,1.6,0.0,0.0,0.2,0.2,9200000.0,9400000.0,2.1,1.1,0.67,2.1,10300000,1.6,8000000.0,5.0,4.3,0.6,4.2,2.9,3.0,24.06,2,79,225,3,24
1997,CHI,Michael Jordan,33,82,3106,27.8,0.567,0.157,0.304,4.2,13.2,8.8,21.2,2.4,1.1,7.2,33.2,,13.3,5.0,18.3,0.283,,6.1,0.0,6.1,6.4,0.206,0.077,30.8,jordami01,11.82,19730,82,0.212,0.547,345087,0.539,1.81,0.5,0.19,1.96,1.11,5.38,0.787,4.24,7.62,1.31,6.7,2.0,5.3,6.8,0.3,0.4,4.7,0.2,0.6,6.2,4.9,7.6,7.3,0.4,4.2,6.5,1.4,5.1,6.5,0.2,1.5,0.1,0.4,6.4,0.8,37.9,36.1,6.7,5.3,6.8,6.8,6.5,5.1,6.5,6.5,0.2,0.1,0.4,0.4,31700000,31700000,3.8,5.4,0.73,5.3,25000000,6.3,29300000,18.5,17.5,1.0,17.0,2.0,2.0,33.96,11,78,195,2,34
1997,CHI,Scottie Pippen,31,82,3095,21.3,0.554,0.31,0.213,5.9,13.3,9.7,24.3,2.7,1.1,12.5,24.6,,7.8,5.2,13.1,0.203,,4.8,1.7,6.4,6.6,0.122,0.081,21.5,pippesc01,11.82,19730,82,0.212,0.547,345087,0.545,3.23,0.88,0.25,0.06,1.09,5.27,0.784,4.13,7.62,1.31,6.6,2.0,5.2,6.7,1.1,0.4,2.1,0.3,0.6,4.5,3.5,7.6,7.3,0.4,4.2,4.8,1.4,3.8,5.1,1.7,1.5,1.4,1.6,3.1,0.8,37.7,36.0,6.6,5.2,6.7,6.7,4.8,3.8,5.1,5.1,1.7,1.4,1.6,1.6,31200000,31200000,3.8,5.3,0.73,5.3,24700000,6.2,28900000,18.2,13.9,4.3,16.8,2.6,3.0,31.35,9,80,210,3,31
1997,GSW,Joe Smith,21,80,3086,16.0,0.512,0.036,0.292,10.0,16.1,13.1,7.2,1.3,2.1,11.6,23.8,,3.1,1.3,4.4,0.068,,-1.0,-0.8,-1.9,0.1,0.048,0.02,21.0,smithjo02,-5.34,19905,82,0.212,0.543,335321,0.55,-0.8,-0.34,-0.22,-1.5,1.19,-1.46,0.775,-1.13,-4.21,-0.44,-1.9,2.1,-1.5,0.1,0.3,0.1,-1.9,-0.2,0.6,-1.1,-0.8,0.5,-0.2,0.2,-5.8,-0.9,1.4,-0.7,0.6,-1.0,1.5,-0.7,-0.5,0.0,0.8,38.6,36.7,-1.9,-1.5,0.1,0.1,-0.9,-0.7,0.6,0.6,-1.0,-0.7,-0.5,-0.5,1400000.0,1400000.0,1.4,-0.4,0.45,0.7,4300000.0,0.0,1200000.0,0.2,1.6,-1.4,0.1,4.0,4.0,21.52,1,82,225,4,22
1997,POR,Kenny Anderson,26,82,3081,19.5,0.54,0.322,0.383,3.6,10.2,7.0,31.7,2.8,0.4,12.7,22.2,,8.0,4.4,12.4,0.193,,4.1,0.7,4.7,5.2,0.125,0.068,19.4,anderke01,3.83,19855,82,0.212,0.544,335869,0.545,3.09,0.63,0.35,-0.93,1.07,3.87,0.776,3.0,-1.16,1.15,5.0,2.1,3.9,5.4,0.8,0.5,1.9,0.4,0.6,4.1,3.2,0.6,-0.1,0.2,3.2,4.3,1.4,3.3,4.6,0.8,1.5,0.6,0.8,3.5,0.8,37.6,35.8,5.0,3.9,5.4,5.4,4.3,3.3,4.6,4.6,0.8,0.6,0.8,0.8,25400000,25400000,2.6,3.9,0.73,4.3,20200000,5.1,23800000,14.7,12.5,2.2,13.7,1.0,1.0,26.32,5,72,168,1,26
1997,POR,Clifford Robinson,30,81,3077,13.1,0.519,0.336,0.296,3.6,8.7,6.2,13.9,1.7,1.7,12.7,19.8,,2.9,3.7,6.6,0.103,,0.5,0.9,1.5,2.7,0.045,0.058,17.3,robincl02,3.83,19855,82,0.212,0.544,335869,0.548,-0.76,-0.05,0.0,-0.01,1.12,0.29,0.775,0.23,-1.16,1.15,1.4,2.1,1.1,2.7,-0.4,0.3,0.0,0.0,0.6,0.4,0.3,0.6,-0.1,0.2,3.2,0.6,1.4,0.5,1.8,0.8,1.5,0.6,0.9,-0.2,0.8,38.0,36.2,1.4,1.1,2.7,2.7,0.6,0.5,1.8,1.8,0.8,0.6,0.9,0.9,13000000,13100000,2.7,2.0,0.73,2.9,14000000,2.5,12200000,7.2,4.8,2.4,6.7,3.3,3.0,30.13,7,82,225,3,30
1997,ATL,Mookie Blaylock,29,78,3056,20.4,0.548,0.521,0.15,4.6,11.4,8.1,27.7,3.8,0.5,13.0,21.9,,7.0,5.6,12.5,0.197,,5.1,1.8,6.9,6.9,0.109,0.088,19.1,blaylmo01,6.22,19805,82,0.212,0.542,337896,0.541,3.09,1.94,0.36,0.38,1.25,6.67,0.772,5.14,4.66,0.56,7.2,2.1,5.6,7.1,0.9,0.5,2.8,0.7,0.7,5.6,4.3,2.0,4.1,-0.3,4.2,5.3,1.4,4.1,5.4,2.0,1.5,1.5,1.7,3.3,0.8,39.2,37.3,7.2,5.6,7.1,7.5,5.3,4.1,5.4,5.7,2.0,1.5,1.7,1.8,32900000,34600000,3.2,5.4,0.73,5.4,25100000,6.7,31000000,19.2,14.5,4.7,18.1,1.0,1.0,29.87,7,72,180,1,30
1997,PHI,Allen Iverson,21,76,3045,18.0,0.513,0.303,0.362,4.0,7.2,5.6,33.6,2.6,0.6,16.2,28.9,,3.1,1.0,4.1,0.065,,3.4,-1.9,1.5,2.7,0.049,0.016,24.2,iversal01,-6.02,19780,82,0.212,0.518,334947,0.52,2.74,0.49,0.37,-1.64,1.35,2.94,0.77,2.26,0.04,-1.45,1.5,2.1,1.1,2.7,0.9,0.5,1.7,0.3,0.7,4.1,3.1,-1.6,1.4,-0.6,-4.5,3.4,1.4,2.6,4.0,-2.0,1.5,-1.5,-1.3,5.4,0.8,40.1,38.1,1.5,1.1,2.7,2.9,3.4,2.6,4.0,4.3,-2.0,-1.5,-1.3,-1.4,13000000,14000000,1.6,1.5,0.73,2.6,12500000,2.5,12300000,7.2,10.7,-3.4,6.8,1.0,1.0,21.66,0,72,165,1,22
1997,DET,Lindsey Hunter,26,82,3023,13.4,0.515,0.449,0.195,2.5,7.0,4.8,8.9,2.4,0.7,7.8,20.1,,3.0,3.4,6.4,0.101,,1.1,0.1,1.2,2.4,0.047,0.054,18.5,hunteli01,6.38,19830,82,0.212,0.554,345427,0.561,-2.63,0.29,-0.08,1.27,0.99,-0.08,0.762,-0.06,1.9,1.15,1.1,2.1,0.8,2.3,-1.1,0.2,1.0,0.3,0.5,0.9,0.7,4.2,3.5,0.3,2.1,1.2,1.4,0.9,2.2,-0.1,1.5,-0.1,0.1,1.3,0.8,36.9,35.2,1.1,0.8,2.3,2.3,1.2,0.9,2.2,2.2,-0.1,-0.1,0.1,0.1,11500000,11500000,2.8,1.9,0.73,2.8,13500000,2.2,11000000,6.3,5.9,0.4,6.0,1.0,1.0,26.17,3,74,170,1,26
1997,NJN,Kerry Kittles,22,82,3012,16.0,0.523,0.352,0.191,3.6,8.1,5.7,14.0,2.7,0.9,9.0,20.1,,5.1,1.8,6.9,0.11,,2.1,-0.4,1.7,2.8,0.081,0.029,18.3,kittlke01,-4.22,19780,82,0.212,0.5,340401,0.495,-0.92,0.78,0.12,2.19,0.98,3.02,0.761,2.3,-0.07,-1.0,2.0,2.1,1.5,3.1,-0.4,0.4,2.4,0.3,0.5,3.2,2.5,-1.4,2.3,-0.8,-2.8,2.4,1.4,1.9,3.1,-0.4,1.5,-0.3,-0.1,2.8,0.8,36.7,35.0,2.0,1.5,3.1,3.1,2.4,1.9,3.1,3.1,-0.4,-0.3,-0.1,-0.1,14700000,14700000,1.2,1.7,0.73,2.7,12900000,2.9,14100000,8.3,8.5,-0.2,7.9,1.6,2.0,22.64,0,77,179,2,23
1998,DAL,Michael Finley,24,82,3394,19.3,0.522,0.162,0.276,4.8,9.6,7.2,22.7,2.1,0.6,11.5,25.7,,5.5,2.0,7.5,0.106,,2.9,-0.8,2.1,3.5,0.078,0.028,22.7,finlemi01,-6.94,19905,82,0.159,0.498,343912,0.491,1.68,-0.15,0.23,0.69,1.61,3.83,0.853,3.27,-0.98,-1.47,2.4,2.0,2.0,3.7,0.5,0.4,2.5,0.1,0.8,4.4,3.8,-4.6,0.9,-1.3,-2.3,3.2,1.3,2.7,4.1,-0.8,1.5,-0.7,-0.4,3.9,0.9,41.4,39.5,2.4,2.0,3.7,3.7,3.2,2.7,4.1,4.1,-0.8,-0.7,-0.4,-0.4,17700000,17700000,1.8,2.1,0.73,3.0,14400000,3.2,15200000,10.0,11.2,-1.1,8.5,2.3,3.0,24.91,2,79,215,2,25
